cell_id,event_id,event_date,lat,lon,bmc_ward_code,rainfall_24h_mm,antecedent_rainfall_3d_mm,antecedent_rainfall_7d_mm,peak_hourly_rainfall_mm,elevation_mean_m,slope_mean_deg,builtup_fraction,water_fraction,vegetation_fraction,dist_to_water_m,dist_to_drainage_m,flood_area_m2,flood_fraction,observed_flooded
CELL_0514,CTRL_2024_03_12,2024-03-12,19.022951,72.833642,G/N,0.0,0.0,0.0,0.0,21.45,1.26,0.367,0.0,0.114,1454.0,1454.0,0.0,0.0,0
CELL_0515,CTRL_2024_03_12,2024-03-12,19.027466,72.833584,UNKNOWN,0.0,0.0,0.0,0.0,25.68,1.82,0.39,0.001,0.16,1037.6,1037.6,0.0,0.0,0
CELL_0516,CTRL_2024_03_12,2024-03-12,19.045529,72.833349,UNKNOWN,0.0,0.0,0.0,0.0,23.56,1.36,0.39,0.011,0.16,626.5,626.5,0.0,0.0,0
CELL_0517,CTRL_2024_03_12,2024-03-12,19.050044,72.833291,H/W,0.0,0.0,0.0,0.0,18.68,1.02,0.404,0.001,0.077,1042.5,1042.5,0.0,0.0,0
CELL_0518,CTRL_2024_03_12,2024-03-12,19.05456,72.833232,H/W,0.0,0.0,0.0,0.0,18.58,1.17,0.404,0.0,0.077,1458.5,1458.5,0.0,0.0,0
CELL_0519,CTRL_2024_03_12,2024-03-12,19.059075,72.833174,H/W,0.0,0.0,0.0,0.0,18.36,1.26,0.404,0.0,0.077,1856.8,1856.8,0.0,0.0,0
CELL_0520,CTRL_2024_03_12,2024-03-12,19.063591,72.833115,H/W,0.0,0.0,0.0,0.0,18.08,1.31,0.404,0.0,0.077,2234.6,2234.6,0.0,0.0,0
CELL_0521,CTRL_2024_03_12,2024-03-12,19.068107,72.833056,H/W,0.0,0.0,0.0,0.0,17.78,1.35,0.404,0.0,0.077,2612.5,2612.5,0.0,0.0,0
CELL_0522,CTRL_2024_03_12,2024-03-12,19.072622,72.832997,H/W,0.0,0.0,0.0,0.0,17.46,1.37,0.404,0.0,0.077,2990.3,2990.3,0.0,0.0,0
CELL_0523,CTRL_2024_03_12,2024-03-12,19.077138,72.832939,H/W,0.0,0.0,0.0,0.0,17.13,1.38,0.404,0.0,0.077,3368.2,3368.2,0.0,0.0,0
CELL_0524,CTRL_2024_03_12,2024-03-12,19.081653,72.83288,H/W,0.0,0.0,0.0,0.0,16.79,1.39,0.404,0.0,0.077,3716.2,3716.2,0.0,0.0,0
CELL_0525,CTRL_2024_03_12,2024-03-12,19.086169,72.832821,H/W,0.0,0.0,0.0,0.0,16.45,1.39,0.404,0.0,0.077,4040.0,4040.0,0.0,0.0,0
CELL_0526,CTRL_2024_03_12,2024-03-12,19.090684,72.832762,K/W,0.0,0.0,0.0,0.0,18.91,1.99,0.387,0.0,0.118,4363.9,4363.9,0.0,0.0,0
CELL_0527,CTRL_2024_03_12,2024-03-12,19.0952,72.832704,K/W,0.0,0.0,0.0,0.0,18.54,1.99,0.387,0.0,0.118,4196.6,4196.6,0.0,0.0,0
CELL_0528,CTRL_2024_03_12,2024-03-12,19.099715,72.832645,K/W,0.0,0.0,0.0,0.0,18.14,1.98,0.387,0.0,0.118,3719.0,3719.0,0.0,0.0,0
CELL_0529,CTRL_2024_03_12,2024-03-12,19.104231,72.832586,K/W,0.0,0.0,0.0,0.0,17.74,1.97,0.387,0.0,0.118,3242.6,3242.6,0.0,0.0,0
CELL_0530,CTRL_2024_03_12,2024-03-12,19.108747,72.832527,K/W,0.0,0.0,0.0,0.0,17.34,1.94,0.387,0.0,0.118,2766.1,2766.1,0.0,0.0,0
CELL_0531,CTRL_2024_03_12,2024-03-12,19.113262,72.832468,K/W,0.0,0.0,0.0,0.0,16.91,1.89,0.387,0.0,0.118,2289.7,2289.7,0.0,0.0,0
CELL_0532,CTRL_2024_03_12,2024-03-12,19.117778,72.832409,K/W,0.0,0.0,0.0,0.0,16.45,1.79,0.387,0.0,0.118,1813.2,1813.2,0.0,0.0,0
CELL_0533,CTRL_2024_03_12,2024-03-12,19.122293,72.83235,K/W,0.0,0.0,0.0,0.0,15.9,1.62,0.387,0.0,0.118,1336.7,1336.7,0.0,0.0,0
CELL_0534,CTRL_2024_03_12,2024-03-12,19.126809,72.832292,K/W,0.0,0.0,0.0,0.0,15.17,1.32,0.387,0.003,0.118,860.3,860.3,0.0,0.0,0
CELL_0535,CTRL_2024_03_12,2024-03-12,19.131324,72.832233,K/W,0.0,0.0,0.0,0.0,13.62,0.76,0.71,0.037,0.118,383.8,383.8,0.0,0.0,0
CELL_0536,CTRL_2024_03_12,2024-03-12,19.13584,72.832174,K/W,0.0,0.0,0.0,0.0,9.57,0.4,0.71,0.157,0.118,92.7,92.7,0.0,0.0,0
CELL_0537,CTRL_2024_03_12,2024-03-12,19.140355,72.832115,K/W,0.0,0.0,0.0,0.0,13.71,1.02,0.71,0.015,0.118,569.1,569.1,0.0,0.0,0
CELL_0538,CTRL_2024_03_12,2024-03-12,19.144871,72.832056,K/W,0.0,0.0,0.0,0.0,14.17,1.46,0.71,0.001,0.118,1045.6,1045.6,0.0,0.0,0
CELL_0539,CTRL_2024_03_12,2024-03-12,19.149386,72.831997,K/W,0.0,0.0,0.0,0.0,14.21,1.7,0.71,0.0,0.118,1522.0,1522.0,0.0,0.0,0
CELL_0540,CTRL_2024_03_12,2024-03-12,19.153902,72.831938,P/S,0.0,0.0,0.0,0.0,17.53,2.66,0.356,0.0,0.166,1998.5,1998.5,0.0,0.0,0
CELL_0541,CTRL_2024_03_12,2024-03-12,19.158417,72.831879,P/S,0.0,0.0,0.0,0.0,17.41,2.77,0.356,0.0,0.166,2475.0,2475.0,0.0,0.0,0
CELL_0542,CTRL_2024_03_12,2024-03-12,19.162933,72.83182,P/S,0.0,0.0,0.0,0.0,17.28,2.83,0.356,0.0,0.166,2951.4,2951.4,0.0,0.0,0
CELL_0543,CTRL_2024_03_12,2024-03-12,19.167448,72.831761,P/S,0.0,0.0,0.0,0.0,17.14,2.85,0.356,0.0,0.166,3262.9,3262.9,0.0,0.0,0
CELL_0544,CTRL_2024_03_12,2024-03-12,19.171964,72.831702,P/S,0.0,0.0,0.0,0.0,16.93,2.81,0.356,0.0,0.166,2769.3,2769.3,0.0,0.0,0
CELL_0545,CTRL_2024_03_12,2024-03-12,19.176479,72.831642,P/S,0.0,0.0,0.0,0.0,16.73,2.73,0.356,0.0,0.166,2278.5,2278.5,0.0,0.0,0
CELL_0546,CTRL_2024_03_12,2024-03-12,19.180995,72.831583,P/N,0.0,0.0,0.0,0.0,17.62,2.77,0.352,0.0,0.179,1792.2,1792.2,0.0,0.0,0
CELL_0547,CTRL_2024_03_12,2024-03-12,19.18551,72.831524,P/N,0.0,0.0,0.0,0.0,17.37,2.49,0.352,0.0,0.179,1307.1,1307.1,0.0,0.0,0
CELL_0548,CTRL_2024_03_12,2024-03-12,19.190026,72.831465,P/N,0.0,0.0,0.0,0.0,16.92,1.99,0.352,0.004,0.179,822.1,822.1,0.0,0.0,0
CELL_0549,CTRL_2024_03_12,2024-03-12,19.194541,72.831406,P/N,0.0,0.0,0.0,0.0,15.52,1.07,0.352,0.046,0.179,337.0,337.0,0.0,0.0,0
CELL_0550,CTRL_2024_03_12,2024-03-12,19.199057,72.831347,R/S,0.0,0.0,0.0,0.0,15.01,0.57,0.337,0.119,0.201,148.1,148.1,0.0,0.0,0
CELL_0551,CTRL_2024_03_12,2024-03-12,19.203572,72.831287,R/S,0.0,0.0,0.0,0.0,18.32,1.86,0.337,0.011,0.201,633.2,633.2,0.0,0.0,0
CELL_0552,CTRL_2024_03_12,2024-03-12,19.208088,72.831228,R/S,0.0,0.0,0.0,0.0,19.12,2.56,0.337,0.001,0.201,1118.2,1118.2,0.0,0.0,0
CELL_0553,CTRL_2024_03_12,2024-03-12,19.212603,72.831169,R/S,0.0,0.0,0.0,0.0,19.58,2.94,0.337,0.0,0.201,1603.3,1603.3,0.0,0.0,0
CELL_0554,CTRL_2024_03_12,2024-03-12,19.217119,72.83111,R/C,0.0,0.0,0.0,0.0,22.85,3.89,0.314,0.0,0.254,2088.4,2088.4,0.0,0.0,0
CELL_0555,CTRL_2024_03_12,2024-03-12,19.221634,72.831051,R/C,0.0,0.0,0.0,0.0,23.18,4.03,0.314,0.0,0.254,2573.4,2573.4,0.0,0.0,0
CELL_0556,CTRL_2024_03_12,2024-03-12,19.22615,72.830991,R/C,0.0,0.0,0.0,0.0,23.36,3.94,0.314,0.0,0.254,2227.6,2227.6,0.0,0.0,0
CELL_0557,CTRL_2024_03_12,2024-03-12,19.230665,72.830932,R/C,0.0,0.0,0.0,0.0,23.49,3.72,0.314,0.0,0.254,1727.7,1727.7,0.0,0.0,0
CELL_0558,CTRL_2024_03_12,2024-03-12,19.235181,72.830873,R/C,0.0,0.0,0.0,0.0,23.52,3.29,0.314,0.001,0.254,1227.7,1227.7,0.0,0.0,0
CELL_0559,CTRL_2024_03_12,2024-03-12,19.239696,72.830813,R/C,0.0,0.0,0.0,0.0,23.27,2.51,0.314,0.007,0.254,727.8,727.8,0.0,0.0,0
CELL_0560,CTRL_2024_03_12,2024-03-12,19.244212,72.830754,R/C,0.0,0.0,0.0,0.0,21.37,1.04,0.314,0.08,0.254,228.5,228.5,0.0,0.0,0
CELL_0561,CTRL_2024_03_12,2024-03-12,19.248727,72.830695,UNKNOWN,0.0,0.0,0.0,0.0,15.5,0.72,0.39,0.065,0.16,270.3,270.3,0.0,0.0,0
CELL_0562,CTRL_2024_03_12,2024-03-12,18.919147,72.839729,UNKNOWN,0.0,0.0,0.0,0.0,35.93,2.5,0.39,0.0,0.16,9369.1,9369.1,0.0,0.0,0
CELL_0563,CTRL_2024_03_12,2024-03-12,18.923663,72.839671,UNKNOWN,0.0,0.0,0.0,0.0,35.53,2.5,0.39,0.0,0.16,9016.7,9016.7,0.0,0.0,0
CELL_0564,CTRL_2024_03_12,2024-03-12,18.928178,72.839613,UNKNOWN,0.0,0.0,0.0,0.0,35.13,2.5,0.39,0.0,0.16,8679.0,8679.0,0.0,0.0,0
CELL_0565,CTRL_2024_03_12,2024-03-12,18.932694,72.839555,A,0.0,0.0,0.0,0.0,26.93,0.8,0.428,0.0,0.049,8357.4,8357.4,0.0,0.0,0
CELL_0566,CTRL_2024_03_12,2024-03-12,18.93721,72.839497,A,0.0,0.0,0.0,0.0,26.53,0.8,0.428,0.0,0.049,8054.1,8054.1,0.0,0.0,0
CELL_0567,CTRL_2024_03_12,2024-03-12,18.941725,72.839439,A,0.0,0.0,0.0,0.0,26.13,0.8,0.428,0.0,0.049,7771.2,7771.2,0.0,0.0,0
CELL_0568,CTRL_2024_03_12,2024-03-12,18.946241,72.839381,A,0.0,0.0,0.0,0.0,25.73,0.8,0.428,0.0,0.049,7510.9,7510.9,0.0,0.0,0
CELL_0569,CTRL_2024_03_12,2024-03-12,18.950757,72.839323,B,0.0,0.0,0.0,0.0,24.93,0.7,0.447,0.0,0.038,7275.8,7275.8,0.0,0.0,0
CELL_0570,CTRL_2024_03_12,2024-03-12,18.955272,72.839265,B,0.0,0.0,0.0,0.0,24.53,0.7,0.447,0.0,0.038,7068.2,7068.2,0.0,0.0,0
CELL_0571,CTRL_2024_03_12,2024-03-12,18.959788,72.839206,B,0.0,0.0,0.0,0.0,24.13,0.7,0.447,0.0,0.038,6890.7,6890.7,0.0,0.0,0
CELL_0572,CTRL_2024_03_12,2024-03-12,18.964304,72.839148,B,0.0,0.0,0.0,0.0,23.73,0.7,0.447,0.0,0.038,6745.7,6745.7,0.0,0.0,0
CELL_0573,CTRL_2024_03_12,2024-03-12,18.968819,72.83909,E,0.0,0.0,0.0,0.0,24.44,0.9,0.437,0.0,0.054,6635.2,6635.2,0.0,0.0,0
CELL_0574,CTRL_2024_03_12,2024-03-12,18.973335,72.839032,E,0.0,0.0,0.0,0.0,24.04,0.9,0.437,0.0,0.054,6561.2,6561.2,0.0,0.0,0
CELL_0575,CTRL_2024_03_12,2024-03-12,18.97785,72.838974,E,0.0,0.0,0.0,0.0,23.64,0.9,0.437,0.0,0.054,6335.5,6335.5,0.0,0.0,0
CELL_0576,CTRL_2024_03_12,2024-03-12,18.982366,72.838915,E,0.0,0.0,0.0,0.0,23.24,0.9,0.437,0.0,0.054,5855.8,5855.8,0.0,0.0,0
CELL_0577,CTRL_2024_03_12,2024-03-12,18.986882,72.838857,E,0.0,0.0,0.0,0.0,22.83,0.9,0.437,0.0,0.054,5376.1,5376.1,0.0,0.0,0
CELL_0578,CTRL_2024_03_12,2024-03-12,18.991397,72.838799,F/S,0.0,0.0,0.0,0.0,20.91,0.8,0.397,0.0,0.067,4896.4,4896.4,0.0,0.0,0
CELL_0579,CTRL_2024_03_12,2024-03-12,18.995913,72.83874,F/S,0.0,0.0,0.0,0.0,20.5,0.8,0.397,0.0,0.067,4416.9,4416.9,0.0,0.0,0
CELL_0580,CTRL_2024_03_12,2024-03-12,19.000428,72.838682,F/S,0.0,0.0,0.0,0.0,20.07,0.79,0.397,0.0,0.067,3941.0,3941.0,0.0,0.0,0
CELL_0581,CTRL_2024_03_12,2024-03-12,19.004944,72.838624,F/S,0.0,0.0,0.0,0.0,19.65,0.79,0.397,0.0,0.067,3471.8,3471.8,0.0,0.0,0
CELL_0582,CTRL_2024_03_12,2024-03-12,19.00946,72.838565,F/S,0.0,0.0,0.0,0.0,19.21,0.78,0.397,0.0,0.067,3012.6,3012.6,0.0,0.0,0
CELL_0583,CTRL_2024_03_12,2024-03-12,19.013975,72.838507,G/N,0.0,0.0,0.0,0.0,22.45,1.44,0.367,0.0,0.114,2568.8,2568.8,0.0,0.0,0
CELL_0584,CTRL_2024_03_12,2024-03-12,19.018491,72.838449,G/N,0.0,0.0,0.0,0.0,21.98,1.4,0.367,0.0,0.114,2147.0,2147.0,0.0,0.0,0
CELL_0585,CTRL_2024_03_12,2024-03-12,19.023007,72.83839,G/N,0.0,0.0,0.0,0.0,21.47,1.33,0.367,0.0,0.114,1731.0,1731.0,0.0,0.0,0
CELL_0586,CTRL_2024_03_12,2024-03-12,19.027522,72.838332,G/N,0.0,0.0,0.0,0.0,20.89,1.21,0.367,0.0,0.114,1315.0,1315.0,0.0,0.0,0
CELL_0587,CTRL_2024_03_12,2024-03-12,19.032038,72.838273,G/N,0.0,0.0,0.0,0.0,20.15,1.01,0.367,0.003,0.114,898.9,898.9,0.0,0.0,0
CELL_0588,CTRL_2024_03_12,2024-03-12,19.036553,72.838215,G/N,0.0,0.0,0.0,0.0,18.9,0.68,0.367,0.022,0.114,482.9,482.9,0.0,0.0,0
CELL_0589,CTRL_2024_03_12,2024-03-12,19.041069,72.838156,G/N,0.0,0.0,0.0,0.0,13.39,0.4,0.673,0.179,0.114,66.9,66.9,0.0,0.0,0
CELL_0590,CTRL_2024_03_12,2024-03-12,19.045584,72.838098,G/N,0.0,0.0,0.0,0.0,17.52,0.53,0.367,0.044,0.114,349.1,349.1,0.0,0.0,0
CELL_0591,CTRL_2024_03_12,2024-03-12,19.0501,72.838039,H/W,0.0,0.0,0.0,0.0,18.22,0.86,0.404,0.005,0.077,765.2,765.2,0.0,0.0,0
CELL_0592,CTRL_2024_03_12,2024-03-12,19.054616,72.837981,H/W,0.0,0.0,0.0,0.0,18.27,1.07,0.404,0.001,0.077,1151.5,1151.5,0.0,0.0,0
CELL_0593,CTRL_2024_03_12,2024-03-12,19.059131,72.837922,H/W,0.0,0.0,0.0,0.0,18.11,1.19,0.404,0.0,0.077,1529.3,1529.3,0.0,0.0,0
CELL_0594,CTRL_2024_03_12,2024-03-12,19.063647,72.837864,H/W,0.0,0.0,0.0,0.0,17.86,1.27,0.404,0.0,0.077,1907.2,1907.2,0.0,0.0,0
CELL_0595,CTRL_2024_03_12,2024-03-12,19.068162,72.837805,H/W,0.0,0.0,0.0,0.0,17.58,1.32,0.404,0.0,0.077,2285.0,2285.0,0.0,0.0,0
CELL_0596,CTRL_2024_03_12,2024-03-12,19.072678,72.837747,H/W,0.0,0.0,0.0,0.0,17.27,1.35,0.404,0.0,0.077,2662.9,2662.9,0.0,0.0,0
CELL_0597,CTRL_2024_03_12,2024-03-12,19.077194,72.837688,H/W,0.0,0.0,0.0,0.0,16.94,1.37,0.404,0.0,0.077,3011.4,3011.4,0.0,0.0,0
CELL_0598,CTRL_2024_03_12,2024-03-12,19.081709,72.837629,H/W,0.0,0.0,0.0,0.0,16.61,1.38,0.404,0.0,0.077,3335.2,3335.2,0.0,0.0,0
CELL_0599,CTRL_2024_03_12,2024-03-12,19.086225,72.837571,H/W,0.0,0.0,0.0,0.0,16.26,1.39,0.404,0.0,0.077,3659.1,3659.1,0.0,0.0,0
CELL_0600,CTRL_2024_03_12,2024-03-12,19.09074,72.837512,K/W,0.0,0.0,0.0,0.0,18.72,1.99,0.387,0.0,0.118,3982.9,3982.9,0.0,0.0,0
CELL_0601,CTRL_2024_03_12,2024-03-12,19.095256,72.837454,K/W,0.0,0.0,0.0,0.0,18.37,1.99,0.387,0.0,0.118,4306.7,4306.7,0.0,0.0,0
CELL_0602,CTRL_2024_03_12,2024-03-12,19.099771,72.837395,K/W,0.0,0.0,0.0,0.0,17.98,1.98,0.387,0.0,0.118,3870.6,3870.6,0.0,0.0,0
CELL_0603,CTRL_2024_03_12,2024-03-12,19.104287,72.837336,K/W,0.0,0.0,0.0,0.0,17.58,1.97,0.387,0.0,0.118,3394.2,3394.2,0.0,0.0,0
CELL_0604,CTRL_2024_03_12,2024-03-12,19.108802,72.837277,K/W,0.0,0.0,0.0,0.0,17.17,1.95,0.387,0.0,0.118,2917.7,2917.7,0.0,0.0,0
CELL_0605,CTRL_2024_03_12,2024-03-12,19.113318,72.837219,K/W,0.0,0.0,0.0,0.0,16.74,1.91,0.387,0.0,0.118,2441.3,2441.3,0.0,0.0,0
CELL_0606,CTRL_2024_03_12,2024-03-12,19.117834,72.83716,K/W,0.0,0.0,0.0,0.0,16.28,1.83,0.387,0.0,0.118,1964.8,1964.8,0.0,0.0,0
CELL_0607,CTRL_2024_03_12,2024-03-12,19.122349,72.837101,K/W,0.0,0.0,0.0,0.0,15.76,1.69,0.387,0.0,0.118,1488.3,1488.3,0.0,0.0,0
CELL_0608,CTRL_2024_03_12,2024-03-12,19.126865,72.837042,K/W,0.0,0.0,0.0,0.0,15.11,1.44,0.387,0.002,0.118,1011.9,1011.9,0.0,0.0,0
CELL_0609,CTRL_2024_03_12,2024-03-12,19.13138,72.836984,K/W,0.0,0.0,0.0,0.0,13.97,0.98,0.71,0.017,0.118,535.4,535.4,0.0,0.0,0
CELL_0610,CTRL_2024_03_12,2024-03-12,19.135896,72.836925,K/W,0.0,0.0,0.0,0.0,7.99,0.4,0.71,0.186,0.118,58.9,58.9,0.0,0.0,0
CELL_0611,CTRL_2024_03_12,2024-03-12,19.140411,72.836866,K/W,0.0,0.0,0.0,0.0,12.91,0.81,0.71,0.031,0.118,417.5,417.5,0.0,0.0,0
CELL_0612,CTRL_2024_03_12,2024-03-12,19.144927,72.836807,K/W,0.0,0.0,0.0,0.0,13.73,1.35,0.71,0.003,0.118,894.0,894.0,0.0,0.0,0
CELL_0613,CTRL_2024_03_12,2024-03-12,19.149442,72.836748,K/W,0.0,0.0,0.0,0.0,13.84,1.64,0.71,0.0,0.118,1370.4,1370.4,0.0,0.0,0
CELL_0614,CTRL_2024_03_12,2024-03-12,19.153958,72.836689,P/S,0.0,0.0,0.0,0.0,17.17,2.61,0.356,0.0,0.166,1839.1,1839.1,0.0,0.0,0
CELL_0615,CTRL_2024_03_12,2024-03-12,19.158473,72.83663,P/S,0.0,0.0,0.0,0.0,17.04,2.74,0.356,0.0,0.166,2303.3,2303.3,0.0,0.0,0
CELL_0616,CTRL_2024_03_12,2024-03-12,19.162989,72.836571,P/S,0.0,0.0,0.0,0.0,16.91,2.81,0.356,0.0,0.166,2767.6,2767.6,0.0,0.0,0
CELL_0617,CTRL_2024_03_12,2024-03-12,19.167504,72.836513,P/S,0.0,0.0,0.0,0.0,16.77,2.85,0.356,0.0,0.166,3231.8,3231.8,0.0,0.0,0
CELL_0618,CTRL_2024_03_12,2024-03-12,19.17202,72.836454,P/S,0.0,0.0,0.0,0.0,16.57,2.82,0.356,0.0,0.31,2883.6,2883.6,0.0,0.0,0
CELL_0619,CTRL_2024_03_12,2024-03-12,19.176535,72.836395,P/S,0.0,0.0,0.0,0.0,16.37,2.76,0.356,0.0,0.31,2398.5,2398.5,0.0,0.0,0
CELL_0620,CTRL_2024_03_12,2024-03-12,19.181051,72.836336,P/N,0.0,0.0,0.0,0.0,17.27,2.82,0.352,0.0,0.336,1913.5,1913.5,0.0,0.0,0
CELL_0621,CTRL_2024_03_12,2024-03-12,19.185567,72.836277,P/N,0.0,0.0,0.0,0.0,17.04,2.58,0.352,0.0,0.336,1428.4,1428.4,0.0,0.0,0
CELL_0622,CTRL_2024_03_12,2024-03-12,19.190082,72.836218,P/N,0.0,0.0,0.0,0.0,16.67,2.15,0.352,0.002,0.336,943.3,943.3,0.0,0.0,0
CELL_0623,CTRL_2024_03_12,2024-03-12,19.194598,72.836159,P/N,0.0,0.0,0.0,0.0,15.72,1.35,0.352,0.025,0.336,458.3,458.3,0.0,0.0,0
CELL_0624,CTRL_2024_03_12,2024-03-12,19.199113,72.8361,P/N,0.0,0.0,0.0,0.0,8.49,0.4,0.646,0.219,0.336,26.8,26.8,0.0,0.0,0
CELL_0625,CTRL_2024_03_12,2024-03-12,19.203629,72.83604,R/S,0.0,0.0,0.0,0.0,17.62,1.61,0.337,0.019,0.377,511.9,511.9,0.0,0.0,0
CELL_0626,CTRL_2024_03_12,2024-03-12,19.208144,72.835981,R/S,0.0,0.0,0.0,0.0,18.65,2.42,0.337,0.002,0.201,997.0,997.0,0.0,0.0,0
CELL_0627,CTRL_2024_03_12,2024-03-12,19.21266,72.835922,R/S,0.0,0.0,0.0,0.0,19.18,2.87,0.337,0.0,0.201,1482.0,1482.0,0.0,0.0,0
CELL_0628,CTRL_2024_03_12,2024-03-12,19.217175,72.835863,R/C,0.0,0.0,0.0,0.0,22.48,3.84,0.314,0.0,0.254,1967.1,1967.1,0.0,0.0,0
CELL_0629,CTRL_2024_03_12,2024-03-12,19.221691,72.835804,R/C,0.0,0.0,0.0,0.0,22.84,4.0,0.314,0.0,0.254,2452.2,2452.2,0.0,0.0,0
CELL_0630,CTRL_2024_03_12,2024-03-12,19.226206,72.835745,R/C,0.0,0.0,0.0,0.0,23.07,3.96,0.314,0.0,0.254,2278.5,2278.5,0.0,0.0,0
CELL_0631,CTRL_2024_03_12,2024-03-12,19.230722,72.835686,R/C,0.0,0.0,0.0,0.0,23.22,3.75,0.314,0.0,0.254,1790.8,1790.8,0.0,0.0,0
CELL_0632,CTRL_2024_03_12,2024-03-12,19.235237,72.835627,R/C,0.0,0.0,0.0,0.0,23.3,3.38,0.314,0.0,0.254,1303.2,1303.2,0.0,0.0,0
CELL_0633,CTRL_2024_03_12,2024-03-12,19.239753,72.835567,R/C,0.0,0.0,0.0,0.0,23.16,2.68,0.314,0.004,0.254,815.7,815.7,0.0,0.0,0
CELL_0634,CTRL_2024_03_12,2024-03-12,19.244268,72.835508,R/C,0.0,0.0,0.0,0.0,21.98,1.41,0.314,0.048,0.254,328.1,328.1,0.0,0.0,0
CELL_0635,CTRL_2024_03_12,2024-03-12,19.248783,72.835449,R/C,0.0,0.0,0.0,0.0,20.49,0.76,0.314,0.113,0.254,159.5,159.5,0.0,0.0,0
CELL_0636,CTRL_2024_03_12,2024-03-12,19.253299,72.83539,UNKNOWN,0.0,0.0,0.0,0.0,17.24,1.39,0.39,0.01,0.16,647.0,647.0,0.0,0.0,0
CELL_0637,CTRL_2024_03_12,2024-03-12,19.257814,72.83533,UNKNOWN,0.0,0.0,0.0,0.0,18.22,1.89,0.39,0.001,0.16,1134.6,1134.6,0.0,0.0,0
CELL_0638,CTRL_2024_03_12,2024-03-12,19.26233,72.835271,UNKNOWN,0.0,0.0,0.0,0.0,18.84,2.17,0.39,0.0,0.16,1622.2,1622.2,0.0,0.0,0
CELL_0639,CTRL_2024_03_12,2024-03-12,18.923718,72.844416,UNKNOWN,0.0,0.0,0.0,0.0,35.47,2.5,0.39,0.0,0.16,8662.0,8662.0,0.0,0.0,0
CELL_0640,CTRL_2024_03_12,2024-03-12,18.928234,72.844358,UNKNOWN,0.0,0.0,0.0,0.0,35.06,2.5,0.39,0.0,0.16,8309.8,8309.8,0.0,0.0,0
CELL_0641,CTRL_2024_03_12,2024-03-12,18.932749,72.844301,UNKNOWN,0.0,0.0,0.0,0.0,34.66,2.5,0.39,0.0,0.16,7973.5,7973.5,0.0,0.0,0
CELL_0642,CTRL_2024_03_12,2024-03-12,18.937265,72.844243,UNKNOWN,0.0,0.0,0.0,0.0,34.26,2.5,0.39,0.0,0.16,7655.0,7655.0,0.0,0.0,0
CELL_0643,CTRL_2024_03_12,2024-03-12,18.941781,72.844185,A,0.0,0.0,0.0,0.0,26.06,0.8,0.428,0.0,0.049,7356.7,7356.7,0.0,0.0,0
CELL_0644,CTRL_2024_03_12,2024-03-12,18.946296,72.844127,A,0.0,0.0,0.0,0.0,25.66,0.8,0.428,0.0,0.049,7081.2,7081.2,0.0,0.0,0
CELL_0645,CTRL_2024_03_12,2024-03-12,18.950812,72.844069,B,0.0,0.0,0.0,0.0,24.85,0.7,0.447,0.0,0.038,6831.2,6831.2,0.0,0.0,0
CELL_0646,CTRL_2024_03_12,2024-03-12,18.955328,72.844011,B,0.0,0.0,0.0,0.0,24.45,0.7,0.447,0.0,0.038,6609.7,6609.7,0.0,0.0,0
CELL_0647,CTRL_2024_03_12,2024-03-12,18.959843,72.843952,B,0.0,0.0,0.0,0.0,24.05,0.7,0.447,0.0,0.038,6419.6,6419.6,0.0,0.0,0
CELL_0648,CTRL_2024_03_12,2024-03-12,18.964359,72.843894,E,0.0,0.0,0.0,0.0,24.75,0.9,0.437,0.0,0.054,6263.6,6263.6,0.0,0.0,0
CELL_0649,CTRL_2024_03_12,2024-03-12,18.968874,72.843836,E,0.0,0.0,0.0,0.0,24.35,0.9,0.437,0.0,0.054,6144.6,6144.6,0.0,0.0,0
CELL_0650,CTRL_2024_03_12,2024-03-12,18.97339,72.843778,E,0.0,0.0,0.0,0.0,23.96,0.9,0.437,0.0,0.054,6064.5,6064.5,0.0,0.0,0
CELL_0651,CTRL_2024_03_12,2024-03-12,18.977906,72.84372,E,0.0,0.0,0.0,0.0,23.56,0.9,0.437,0.0,0.054,6025.0,6025.0,0.0,0.0,0
CELL_0652,CTRL_2024_03_12,2024-03-12,18.982421,72.843662,E,0.0,0.0,0.0,0.0,23.17,0.9,0.437,0.0,0.054,5997.5,5997.5,0.0,0.0,0
CELL_0653,CTRL_2024_03_12,2024-03-12,18.986937,72.843604,F/S,0.0,0.0,0.0,0.0,21.26,0.8,0.397,0.0,0.067,5522.0,5522.0,0.0,0.0,0
CELL_0654,CTRL_2024_03_12,2024-03-12,18.991453,72.843546,F/S,0.0,0.0,0.0,0.0,20.84,0.8,0.397,0.0,0.067,5051.3,5051.3,0.0,0.0,0
CELL_0655,CTRL_2024_03_12,2024-03-12,18.995968,72.843488,F/S,0.0,0.0,0.0,0.0,20.43,0.8,0.397,0.0,0.067,4586.7,4586.7,0.0,0.0,0
CELL_0656,CTRL_2024_03_12,2024-03-12,19.000484,72.843429,F/S,0.0,0.0,0.0,0.0,20.01,0.8,0.397,0.0,0.067,4130.4,4130.4,0.0,0.0,0
CELL_0657,CTRL_2024_03_12,2024-03-12,19.005,72.843371,F/S,0.0,0.0,0.0,0.0,19.58,0.79,0.397,0.0,0.067,3685.5,3685.5,0.0,0.0,0
